# MOCK DATA — NOT FROM MTA. For hackathon training only.
log_id,timestamp,line,station,severity,event_type,message,operator_id
L-003706,2026-05-19T00:35:20+00:00,L2,Atlas,INFO,signal.green,Signal SG-63 at Atlas cleared to GREEN for L2.,OP-759
L-003707,2026-05-19T08:30:57+00:00,L3,Eastgate,INFO,train.departure,Train 1313 departed Eastgate on L3 at speed 60 km/h.,OP-459
L-003708,2026-05-18T20:28:48+00:00,L3,Granite,ERROR,axle.counter,"Axle counter AC-11 on L3 discrepancy at Granite: counted 6, expected 7.",OP-958
L-003709,2026-05-19T05:45:25+00:00,L3,Summit,INFO,train.dwell,Train 2726 dwelled 120s at Summit (L3).,OP-765
L-003710,2026-05-19T14:00:30+00:00,L2,Pioneer,WARN,speed.restriction,"Temporary speed restriction issued: L2 between Pioneer and Orchard, limit 80 km/h.",OP-567
L-003711,2026-05-19T02:40:42+00:00,L3,Junction,INFO,signal.green,Signal SG-7 at Junction cleared to GREEN for L3.,OP-495
L-003712,2026-05-19T00:20:16+00:00,L2,Eastgate,INFO,train.dwell,Train 2462 dwelled 120s at Eastgate (L2).,OP-219
L-003713,2026-05-19T01:39:33+00:00,L3,Atlas,INFO,signal.green,Signal SG-80 at Atlas cleared to GREEN for L3.,OP-676
L-003714,2026-05-18T21:32:18+00:00,L3,Lantern,INFO,signal.green,Signal SG-79 at Lantern cleared to GREEN for L3.,OP-887
L-003715,2026-05-19T18:10:55+00:00,L1,Quarry,INFO,train.departure,Train 1531 departed Quarry on L1 at speed 25 km/h.,OP-564
L-003716,2026-05-19T02:42:32+00:00,L3,Falcon,INFO,train.departure,Train 2512 departed Falcon on L3 at speed 60 km/h.,OP-548
L-003717,2026-05-19T18:12:09+00:00,L3,Northpoint,INFO,signal.green,Signal SG-93 at Northpoint cleared to GREEN for L3.,OP-119
L-003718,2026-05-18T22:35:24+00:00,L3,Tideway,INFO,train.departure,Train 2583 departed Tideway on L3 at speed 25 km/h.,OP-655
L-003719,2026-05-18T21:33:43+00:00,L1,Keystone,WARN,speed.restriction,"Temporary speed restriction issued: L1 between Keystone and Granite, limit 25 km/h.",OP-599
L-003720,2026-05-18T20:32:00+00:00,L2,Atlas,WARN,speed.restriction,"Temporary speed restriction issued: L2 between Atlas and Tideway, limit 60 km/h.",OP-547
L-003721,2026-05-18T19:30:15+00:00,L3,Pioneer,INFO,train.departure,Train 1262 departed Pioneer on L3 at speed 25 km/h.,OP-876
L-003722,2026-05-19T08:56:56+00:00,L3,Iris,INFO,train.dwell,Train 2260 dwelled 180s at Iris (L3).,OP-840
L-003723,2026-05-19T05:51:15+00:00,L1,Iris,INFO,signal.green,Signal SG-43 at Iris cleared to GREEN for L1.,OP-341
L-003724,2026-05-19T02:45:28+00:00,L1,Pioneer,INFO,train.departure,Train 1468 departed Pioneer on L1 at speed 40 km/h.,OP-319
L-003725,2026-05-19T04:50:00+00:00,L1,Granite,WARN,doors.held,Doors held open on train 2525 at Granite for 30s (threshold 45s).,OP-249
L-003726,2026-05-19T18:17:42+00:00,L3,Dune,INFO,signal.green,Signal SG-80 at Dune cleared to GREEN for L3.,OP-846
L-003727,2026-05-18T21:35:59+00:00,L3,Meridian,INFO,train.dwell,Train 2326 dwelled 180s at Meridian (L3).,OP-798
L-003728,2026-05-18T23:40:32+00:00,L2,Orchard,INFO,signal.green,Signal SG-51 at Orchard cleared to GREEN for L2.,OP-973
L-003729,2026-05-18T23:40:51+00:00,L1,Atlas,INFO,train.dwell,Train 1784 dwelled 45s at Atlas (L1).,OP-935
L-003730,2026-05-18T20:34:40+00:00,L1,Lantern,INFO,train.departure,Train 2678 departed Lantern on L1 at speed 80 km/h.,OP-557
L-003731,2026-05-19T06:37:12+00:00,L1,Beacon,INFO,train.departure,Train 1091 departed Beacon on L1 at speed 40 km/h.,OP-168
L-003732,2026-05-19T02:48:24+00:00,L2,Quarry,WARN,comms.jitter,Comms jitter to wayside controller WC-13 on L2: 83ms (>120ms).,OP-250
L-003733,2026-05-19T01:28:31+00:00,L3,Atlas,WARN,doors.held,Doors held open on train 2377 at Atlas for 120s (threshold 45s).,OP-881
L-003734,2026-05-19T07:51:40+00:00,L2,Rampart,WARN,doors.held,Doors held open on train 2990 at Rampart for 60s (threshold 45s).,OP-905
L-003735,2026-05-19T12:09:45+00:00,L3,Dune,INFO,train.departure,Train 2376 departed Dune on L3 at speed 25 km/h.,OP-292
L-003736,2026-05-18T20:36:16+00:00,L3,Falcon,INFO,train.departure,Train 2980 departed Falcon on L3 at speed 15 km/h.,OP-440
L-003737,2026-05-19T01:47:57+00:00,L2,Iris,INFO,train.dwell,Train 1270 dwelled 120s at Iris (L2).,OP-979
L-003738,2026-05-18T19:34:30+00:00,L2,Falcon,INFO,signal.green,Signal SG-15 at Falcon cleared to GREEN for L2.,OP-842
L-003739,2026-05-19T03:46:34+00:00,L2,Crescent,WARN,comms.jitter,Comms jitter to wayside controller WC-24 on L2: 199ms (>120ms).,OP-673
L-003740,2026-05-19T04:37:00+00:00,L3,Iris,INFO,train.dwell,Train 1917 dwelled 45s at Iris (L3).,OP-705
L-003741,2026-05-18T23:38:42+00:00,L2,Falcon,WARN,comms.jitter,Comms jitter to wayside controller WC-13 on L2: 163ms (>120ms).,OP-895
L-003742,2026-05-18T23:44:58+00:00,L2,Atlas,INFO,signal.green,Signal SG-46 at Atlas cleared to GREEN for L2.,OP-315
L-003743,2026-05-19T01:44:52+00:00,L1,Iris,WARN,doors.held,Doors held open on train 2801 at Iris for 45s (threshold 45s).,OP-282
L-003744,2026-05-19T08:00:00+00:00,L1,Meridian,INFO,train.departure,Train 2187 departed Meridian on L1 at speed 25 km/h.,OP-264
L-003745,2026-05-19T06:58:25+00:00,L3,Northpoint,WARN,doors.held,Doors held open on train 2448 at Northpoint for 180s (threshold 45s).,OP-839
L-003746,2026-05-18T22:43:48+00:00,L1,Northpoint,WARN,doors.held,Doors held open on train 2096 at Northpoint for 60s (threshold 45s).,OP-529
L-003747,2026-05-19T04:58:48+00:00,L2,Meridian,INFO,train.dwell,Train 1475 dwelled 60s at Meridian (L2).,OP-337
L-003748,2026-05-18T23:46:52+00:00,L1,Lantern,INFO,signal.green,Signal SG-5 at Lantern cleared to GREEN for L1.,OP-995
L-003749,2026-05-18T22:41:49+00:00,L3,Orchard,INFO,signal.green,Signal SG-50 at Orchard cleared to GREEN for L3.,OP-715
L-003750,2026-05-19T02:52:30+00:00,L3,Beacon,WARN,doors.held,Doors held open on train 1640 at Beacon for 30s (threshold 45s).,OP-465
L-003751,2026-05-19T12:18:01+00:00,L3,Crescent,INFO,train.dwell,Train 2480 dwelled 30s at Crescent (L3).,OP-911
L-003752,2026-05-18T20:40:32+00:00,L2,Iris,INFO,signal.green,Signal SG-46 at Iris cleared to GREEN for L2.,OP-583
L-003753,2026-05-18T21:43:21+00:00,L1,Pioneer,INFO,train.dwell,Train 1829 dwelled 60s at Pioneer (L1).,OP-762
L-003754,2026-05-19T02:56:28+00:00,L2,Junction,INFO,train.dwell,Train 2907 dwelled 30s at Junction (L2).,OP-179
L-003755,2026-05-18T23:49:05+00:00,L3,Iris,INFO,train.dwell,Train 2025 dwelled 60s at Iris (L3).,OP-487
L-003756,2026-05-19T11:18:00+00:00,L3,Quarry,INFO,signal.green,Signal SG-34 at Quarry cleared to GREEN for L3.,OP-431
L-003757,2026-05-18T19:39:15+00:00,L2,Northpoint,INFO,signal.green,Signal SG-73 at Northpoint cleared to GREEN for L2.,OP-959
L-003758,2026-05-18T20:43:50+00:00,L3,Beacon,INFO,train.departure,Train 2580 departed Beacon on L3 at speed 25 km/h.,OP-909
L-003759,2026-05-18T22:48:39+00:00,L1,Northpoint,INFO,train.departure,Train 1882 departed Northpoint on L1 at speed 80 km/h.,OP-289
L-003760,2026-05-19T12:24:00+00:00,L1,Keystone,INFO,train.dwell,Train 1012 dwelled 45s at Keystone (L1).,OP-980
L-003761,2026-05-19T16:33:55+00:00,L3,Iris,WARN,speed.restriction,"Temporary speed restriction issued: L3 between Iris and Pioneer, limit 25 km/h.",OP-577
L-003762,2026-05-18T21:45:54+00:00,L1,Northpoint,INFO,train.dwell,Train 2300 dwelled 30s at Northpoint (L1).,OP-465
L-003763,2026-05-19T01:59:32+00:00,L3,Quarry,INFO,train.departure,Train 1642 departed Quarry on L3 at speed 15 km/h.,OP-645
L-003764,2026-05-18T23:51:56+00:00,L1,Iris,INFO,train.dwell,Train 1371 dwelled 30s at Iris (L1).,OP-230
L-003765,2026-05-19T05:09:15+00:00,L3,Keystone,INFO,signal.green,Signal SG-27 at Keystone cleared to GREEN for L3.,OP-961
L-003766,2026-05-19T03:00:52+00:00,L3,Lantern,INFO,train.dwell,Train 2230 dwelled 45s at Lantern (L3).,OP-629
L-003767,2026-05-19T05:06:48+00:00,L1,Lantern,INFO,train.dwell,Train 1534 dwelled 60s at Lantern (L1).,OP-312
L-003768,2026-05-18T21:47:36+00:00,L1,Orchard,INFO,signal.green,Signal SG-89 at Orchard cleared to GREEN for L1.,OP-386
L-003769,2026-05-19T03:01:58+00:00,L3,Atlas,WARN,speed.restriction,"Temporary speed restriction issued: L3 between Atlas and Rampart, limit 15 km/h.",OP-209
L-003770,2026-05-18T20:45:20+00:00,L2,Falcon,WARN,doors.held,Doors held open on train 2678 at Falcon for 30s (threshold 45s).,OP-955
L-003771,2026-05-19T18:56:33+00:00,L1,Northpoint,INFO,train.departure,Train 1888 departed Northpoint on L1 at speed 60 km/h.,OP-655
L-003772,2026-05-19T11:26:00+00:00,L3,Eastgate,INFO,train.dwell,Train 1112 dwelled 30s at Eastgate (L3).,OP-924
L-003773,2026-05-19T04:06:19+00:00,L1,Pioneer,WARN,comms.jitter,Comms jitter to wayside controller WC-13 on L1: 242ms (>120ms).,OP-829
L-003774,2026-05-18T21:49:18+00:00,L3,Eastgate,INFO,train.departure,Train 2832 departed Eastgate on L3 at speed 15 km/h.,OP-483
L-003775,2026-05-18T19:43:45+00:00,L2,Lantern,INFO,signal.green,Signal SG-49 at Lantern cleared to GREEN for L2.,OP-631
L-003776,2026-05-19T15:39:44+00:00,L3,Tideway,INFO,train.dwell,Train 1696 dwelled 180s at Tideway (L3).,OP-196
L-003777,2026-05-18T20:55:03+00:00,L2,Summit,INFO,train.departure,Train 2645 departed Summit on L2 at speed 15 km/h.,OP-100
L-003778,2026-05-18T19:44:30+00:00,L3,Quarry,INFO,signal.green,Signal SG-7 at Quarry cleared to GREEN for L3.,OP-932
L-003779,2026-05-18T20:47:44+00:00,L2,Northpoint,WARN,comms.jitter,Comms jitter to wayside controller WC-09 on L2: 152ms (>120ms).,OP-662
L-003780,2026-05-19T11:30:00+00:00,L2,Northpoint,ERROR,trackcircuit.shunt,Track circuit TC-296 on L2 reporting persistent shunt near Northpoint.,OP-566
L-003781,2026-05-19T16:54:58+00:00,L2,Lantern,WARN,speed.restriction,"Temporary speed restriction issued: L2 between Lantern and Pioneer, limit 80 km/h.",OP-263
L-003782,2026-05-19T07:18:52+00:00,L3,Orchard,INFO,train.departure,Train 2131 departed Orchard on L3 at speed 60 km/h.,OP-486
L-003783,2026-05-19T03:07:06+00:00,L3,Northpoint,INFO,train.dwell,Train 2597 dwelled 90s at Northpoint (L3).,OP-454
L-003784,2026-05-19T02:04:24+00:00,L1,Harbor,INFO,signal.green,Signal SG-98 at Harbor cleared to GREEN for L1.,OP-927
L-003785,2026-05-19T03:07:50+00:00,L3,Pioneer,INFO,train.dwell,Train 1665 dwelled 60s at Pioneer (L3).,OP-940
L-003786,2026-05-19T02:05:06+00:00,L2,Tideway,INFO,train.departure,Train 1581 departed Tideway on L2 at speed 40 km/h.,OP-181
L-003787,2026-05-19T05:14:48+00:00,L2,Dune,WARN,doors.held,Doors held open on train 2280 at Dune for 30s (threshold 45s).,OP-560
L-003788,2026-05-18T20:50:08+00:00,L2,Harbor,WARN,speed.restriction,"Temporary speed restriction issued: L2 between Harbor and Iris, limit 60 km/h.",OP-851
L-003789,2026-05-19T06:18:45+00:00,L3,Atlas,INFO,train.dwell,Train 2233 dwelled 90s at Atlas (L3).,OP-844
L-003790,2026-05-19T09:28:40+00:00,L2,Northpoint,WARN,comms.jitter,Comms jitter to wayside controller WC-16 on L2: 156ms (>120ms).,OP-430
L-003791,2026-05-18T21:54:07+00:00,L2,Beacon,ERROR,trackcircuit.shunt,Track circuit TC-128 on L2 reporting persistent shunt near Beacon.,OP-137
L-003792,2026-05-18T22:57:36+00:00,L1,Tideway,INFO,signal.green,Signal SG-5 at Tideway cleared to GREEN for L1.,OP-844
L-003793,2026-05-18T20:51:28+00:00,L1,Harbor,INFO,train.departure,Train 2003 departed Harbor on L1 at speed 40 km/h.,OP-196
L-003794,2026-05-19T00:01:26+00:00,L2,Beacon,INFO,train.dwell,Train 2737 dwelled 30s at Beacon (L2).,OP-129
L-003795,2026-05-18T22:58:30+00:00,L3,Granite,INFO,signal.green,Signal SG-7 at Granite cleared to GREEN for L3.,OP-144
L-003796,2026-05-19T18:12:44+00:00,L1,Lantern,WARN,doors.held,Doors held open on train 1640 at Lantern for 90s (threshold 45s).,OP-245
L-003797,2026-05-18T20:04:46+00:00,L2,Quarry,INFO,train.departure,Train 2919 departed Quarry on L2 at speed 80 km/h.,OP-176
L-003798,2026-05-19T02:25:12+00:00,L1,Keystone,INFO,signal.green,Signal SG-2 at Keystone cleared to GREEN for L1.,OP-702
L-003799,2026-05-18T21:09:21+00:00,L2,Falcon,INFO,train.departure,Train 2754 departed Falcon on L2 at speed 15 km/h.,OP-678
L-003800,2026-05-18T19:50:00+00:00,L1,Junction,INFO,train.departure,Train 2146 departed Junction on L1 at speed 80 km/h.,OP-924
L-003801,2026-05-18T20:53:36+00:00,L3,Atlas,INFO,train.departure,Train 1979 departed Atlas on L3 at speed 80 km/h.,OP-375
L-003802,2026-05-19T19:04:34+00:00,L1,Summit,WARN,doors.held,Doors held open on train 2907 at Summit for 180s (threshold 45s).,OP-804
L-003803,2026-05-19T02:11:03+00:00,L2,Rampart,INFO,train.dwell,Train 2592 dwelled 90s at Rampart (L2).,OP-615
L-003804,2026-05-19T13:03:36+00:00,L2,Rampart,WARN,speed.restriction,"Temporary speed restriction issued: L2 between Rampart and Atlas, limit 15 km/h.",OP-858
L-003805,2026-05-19T15:56:10+00:00,L1,Beacon,WARN,comms.jitter,Comms jitter to wayside controller WC-08 on L1: 106ms (>120ms).,OP-415
L-003806,2026-05-18T22:17:20+00:00,L2,Beacon,INFO,train.dwell,Train 1433 dwelled 90s at Beacon (L2).,OP-196
L-003807,2026-05-19T09:36:36+00:00,L2,Atlas,INFO,train.dwell,Train 1548 dwelled 45s at Atlas (L2).,OP-939
L-003808,2026-05-19T14:54:24+00:00,L2,Tideway,INFO,train.dwell,Train 2511 dwelled 180s at Tideway (L2).,OP-783
L-003809,2026-05-18T20:12:22+00:00,L2,Orchard,INFO,train.departure,Train 2672 departed Orchard on L2 at speed 80 km/h.,OP-189
L-003810,2026-05-19T00:06:30+00:00,L3,Lantern,INFO,train.dwell,Train 2391 dwelled 90s at Lantern (L3).,OP-518
L-003811,2026-05-19T02:13:51+00:00,L3,Iris,INFO,signal.green,Signal SG-81 at Iris cleared to GREEN for L3.,OP-205
L-003812,2026-05-18T22:42:36+00:00,L3,Rampart,INFO,train.departure,Train 2484 departed Rampart on L3 at speed 15 km/h.,OP-884
L-003813,2026-05-19T02:14:33+00:00,L1,Tideway,WARN,speed.restriction,"Temporary speed restriction issued: L1 between Tideway and Rampart, limit 15 km/h.",OP-209
L-003814,2026-05-19T06:09:40+00:00,L2,Summit,INFO,train.departure,Train 2686 departed Summit on L2 at speed 60 km/h.,OP-431
L-003815,2026-05-19T10:25:10+00:00,L1,Tideway,INFO,train.dwell,Train 2912 dwelled 60s at Tideway (L1).,OP-439
L-003816,2026-05-19T02:15:36+00:00,L3,Quarry,INFO,train.dwell,Train 2471 dwelled 30s at Quarry (L3).,OP-572
L-003817,2026-05-19T00:08:43+00:00,L2,Rampart,WARN,comms.jitter,Comms jitter to wayside controller WC-03 on L2: 192ms (>120ms).,OP-538
L-003818,2026-05-19T08:38:06+00:00,L2,Rampart,INFO,signal.green,Signal SG-59 at Rampart cleared to GREEN for L2.,OP-681
L-003819,2026-05-19T00:09:21+00:00,L1,Atlas,INFO,train.dwell,Train 1300 dwelled 30s at Atlas (L1).,OP-484
L-003820,2026-05-19T04:24:20+00:00,L3,Rampart,INFO,train.dwell,Train 1574 dwelled 30s at Rampart (L3).,OP-145
L-003821,2026-05-19T18:37:19+00:00,L3,Quarry,INFO,train.dwell,Train 2162 dwelled 60s at Quarry (L3).,OP-926
L-003822,2026-05-19T05:28:48+00:00,L1,Granite,WARN,speed.restriction,"Temporary speed restriction issued: L1 between Granite and Junction, limit 40 km/h.",OP-916
L-003823,2026-05-19T04:25:29+00:00,L1,Keystone,WARN,doors.held,Doors held open on train 1012 at Keystone for 120s (threshold 45s).,OP-419
L-003824,2026-05-19T18:14:24+00:00,L1,Quarry,INFO,signal.green,Signal SG-20 at Quarry cleared to GREEN for L1.,OP-186
L-003825,2026-05-18T19:56:15+00:00,L1,Dune,INFO,signal.green,Signal SG-29 at Dune cleared to GREEN for L1.,OP-174
L-003826,2026-05-19T00:11:34+00:00,L1,Harbor,ERROR,interlock.fault,Interlock fault at Harbor on L1: relay R-175 failed self-test.,OP-512
L-003827,2026-05-19T00:38:54+00:00,L3,Eastgate,WARN,doors.held,Doors held open on train 1456 at Eastgate for 45s (threshold 45s).,OP-810
L-003828,2026-05-19T11:54:00+00:00,L1,Lantern,INFO,train.dwell,Train 1581 dwelled 180s at Lantern (L1).,OP-652
L-003829,2026-05-18T21:01:04+00:00,L1,Harbor,INFO,train.dwell,Train 2683 dwelled 30s at Harbor (L1).,OP-452
L-003830,2026-05-19T11:55:00+00:00,L3,Northpoint,INFO,signal.green,Signal SG-51 at Northpoint cleared to GREEN for L3.,OP-952
L-003831,2026-05-19T10:51:39+00:00,L2,Eastgate,INFO,signal.green,Signal SG-81 at Eastgate cleared to GREEN for L2.,OP-205
L-003832,2026-05-19T07:40:32+00:00,L1,Summit,ERROR,axle.counter,"Axle counter AC-36 on L1 discrepancy at Summit: counted 7, expected 4.",OP-429
L-003833,2026-05-18T23:09:54+00:00,L3,Quarry,WARN,doors.held,Doors held open on train 1072 at Quarry for 180s (threshold 45s).,OP-551
L-003834,2026-05-18T21:32:06+00:00,L2,Lantern,INFO,signal.green,Signal SG-60 at Lantern cleared to GREEN for L2.,OP-287
L-003835,2026-05-19T01:18:20+00:00,L3,Tideway,INFO,signal.green,Signal SG-25 at Tideway cleared to GREEN for L3.,OP-846
L-003836,2026-05-19T17:17:40+00:00,L3,Tideway,INFO,train.dwell,Train 2741 dwelled 180s at Tideway (L3).,OP-731
L-003837,2026-05-19T15:10:21+00:00,L2,Meridian,INFO,train.dwell,Train 1778 dwelled 180s at Meridian (L2).,OP-328
L-003838,2026-05-19T07:43:08+00:00,L3,Junction,INFO,train.dwell,Train 1214 dwelled 45s at Junction (L3).,OP-132
L-003839,2026-05-19T05:35:36+00:00,L1,Iris,INFO,train.departure,Train 1765 departed Iris on L1 at speed 15 km/h.,OP-945
L-003840,2026-05-18T21:36:00+00:00,L2,Orchard,INFO,train.departure,Train 2822 departed Orchard on L2 at speed 15 km/h.,OP-443
L-003841,2026-05-19T14:08:32+00:00,L3,Falcon,WARN,speed.restriction,"Temporary speed restriction issued: L3 between Falcon and Rampart, limit 40 km/h.",OP-712
L-003842,2026-05-19T00:19:38+00:00,L2,Northpoint,WARN,speed.restriction,"Temporary speed restriction issued: L2 between Northpoint and Lantern, limit 15 km/h.",OP-992
L-003843,2026-05-19T03:29:06+00:00,L2,Beacon,INFO,train.dwell,Train 1448 dwelled 60s at Beacon (L2).,OP-418
L-003844,2026-05-19T03:29:28+00:00,L1,Pioneer,INFO,signal.green,Signal SG-44 at Pioneer cleared to GREEN for L1.,OP-451
L-003845,2026-05-18T20:05:00+00:00,L1,Rampart,INFO,train.departure,Train 2754 departed Rampart on L1 at speed 60 km/h.,OP-680
L-003846,2026-05-19T04:34:18+00:00,L1,Meridian,INFO,train.departure,Train 1025 departed Meridian on L1 at speed 25 km/h.,OP-558
L-003847,2026-05-19T16:54:39+00:00,L1,Lantern,INFO,train.dwell,Train 1540 dwelled 30s at Lantern (L1).,OP-741
L-003848,2026-05-19T09:26:40+00:00,L1,Pioneer,INFO,signal.green,Signal SG-63 at Pioneer cleared to GREEN for L1.,OP-307
L-003849,2026-05-19T01:01:03+00:00,L2,Tideway,INFO,train.departure,Train 2768 departed Tideway on L2 at speed 15 km/h.,OP-740
L-003850,2026-05-19T05:40:00+00:00,L2,Beacon,WARN,doors.held,Doors held open on train 2275 at Beacon for 60s (threshold 45s).,OP-920
L-003851,2026-05-19T01:23:40+00:00,L2,Summit,INFO,train.dwell,Train 1434 dwelled 60s at Summit (L2).,OP-965
L-003852,2026-05-19T01:24:00+00:00,L2,Tideway,INFO,train.dwell,Train 2336 dwelled 60s at Tideway (L2).,OP-157
L-003853,2026-05-19T19:36:01+00:00,L2,Crescent,CRITICAL,loss.of.shunt,Loss of shunt detected on L2 at TC-215; line forced to manual block working.,OP-561
L-003854,2026-05-19T04:37:22+00:00,L1,Quarry,INFO,train.dwell,Train 2937 dwelled 60s at Quarry (L1).,OP-483
L-003855,2026-05-19T12:07:30+00:00,L1,Atlas,INFO,train.dwell,Train 2259 dwelled 60s at Atlas (L1).,OP-911
L-003856,2026-05-19T15:58:56+00:00,L2,Crescent,INFO,signal.green,Signal SG-89 at Crescent cleared to GREEN for L2.,OP-604
L-003857,2026-05-19T01:38:25+00:00,L2,Atlas,WARN,speed.restriction,"Temporary speed restriction issued: L2 between Atlas and Keystone, limit 25 km/h.",OP-462
L-003858,2026-05-19T13:13:18+00:00,L2,Meridian,WARN,speed.restriction,"Temporary speed restriction issued: L2 between Meridian and Atlas, limit 40 km/h.",OP-536
L-003859,2026-05-19T15:22:27+00:00,L2,Crescent,INFO,train.departure,Train 2939 departed Crescent on L2 at speed 80 km/h.,OP-499
L-003860,2026-05-19T04:39:40+00:00,L1,Lantern,INFO,train.dwell,Train 2216 dwelled 120s at Lantern (L1).,OP-894
L-003861,2026-05-19T01:27:00+00:00,L3,Iris,INFO,train.departure,Train 1897 departed Iris on L3 at speed 40 km/h.,OP-351
L-003862,2026-05-19T18:37:12+00:00,L3,Granite,WARN,speed.restriction,"Temporary speed restriction issued: L3 between Granite and Harbor, limit 15 km/h.",OP-233
L-003863,2026-05-18T23:18:54+00:00,L1,Falcon,INFO,signal.green,Signal SG-72 at Falcon cleared to GREEN for L1.,OP-527
L-003864,2026-05-18T23:19:12+00:00,L1,Junction,INFO,train.dwell,Train 1619 dwelled 180s at Junction (L1).,OP-620
L-003865,2026-05-19T00:23:55+00:00,L1,Harbor,INFO,train.departure,Train 1007 departed Harbor on L1 at speed 25 km/h.,OP-374
L-003866,2026-05-18T20:06:30+00:00,L2,Dune,WARN,doors.held,Doors held open on train 2863 at Dune for 180s (threshold 45s).,OP-943
L-003867,2026-05-19T07:55:42+00:00,L1,Junction,INFO,train.departure,Train 2808 departed Junction on L1 at speed 80 km/h.,OP-177
L-003868,2026-05-18T21:11:28+00:00,L2,Rampart,WARN,comms.jitter,Comms jitter to wayside controller WC-20 on L2: 251ms (>120ms).,OP-248
L-003869,2026-05-19T04:21:45+00:00,L2,Pioneer,INFO,train.dwell,Train 1191 dwelled 180s at Pioneer (L2).,OP-810
L-003870,2026-05-19T16:33:00+00:00,L1,Tideway,INFO,train.dwell,Train 2680 dwelled 60s at Tideway (L1).,OP-579
L-003871,2026-05-18T20:07:45+00:00,L3,Granite,INFO,train.departure,Train 1386 departed Granite on L3 at speed 25 km/h.,OP-446
L-003872,2026-05-18T23:21:36+00:00,L2,Falcon,CRITICAL,power.trip,Traction power trip on L2 sector 8-A; standby supply engaged.,OP-676
